Filename,Reason for failure
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1409D_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1409D_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1409D_3_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1412M_2_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1412M_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1412M_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1426N_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No column combination found. Please make sure that the specified columns exist in the dataframe, are numeric, and contains at least two unique values."
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1421M_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1441T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1441T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1457T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1461T_1_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1459M_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1461T_0_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1454M_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1462M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1466J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1474T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1474T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1474T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1475J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1475J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1475J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_3_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1478T_0_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (188) must be the same length as the second data dimension (186)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1478T_1_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (188) must be the same length as the second data dimension (186)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_4_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1477J_5_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1485J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1485J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1485J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1485J_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1487T_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1490T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1490T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1490T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1491T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No column combination found. Please make sure that the specified columns exist in the dataframe, are numeric, and contains at least two unique values."
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1491T_4_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: too many indices for array
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1492J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1492J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1492J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1492J_4_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_10_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_4_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_8_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_6_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_5_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1495J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1497T_3_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1497T_2_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1499T_0_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1499T_1_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1499T_2_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1498D_5_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No column combination found. Please make sure that the specified columns exist in the dataframe, are numeric, and contains at least two unique values."
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1499T_4_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1500T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1500T_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1500T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1500T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1526J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1542J_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1542J_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_3_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_6_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_2_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_4_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_0_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_7_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: len(channels) (189) must be the same length as the second data dimension (156)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1626S_8_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: could not broadcast input array from shape (191,100) into shape (191)"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1637T_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1646T_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1646T_3_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1655S_4_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1658S_4_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1668S_4_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No column combination found. Please make sure that the specified columns exist in the dataframe, are numeric, and contains at least two unique values."
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1672T_3_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1670J_3_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1672T_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1672T_4_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1676J_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1679J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No column combination found. Please make sure that the specified columns exist in the dataframe, are numeric, and contains at least two unique values."
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1681J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1681J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1683A_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1689J_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1026D_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1065J_1_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: 
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1026D_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1028M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1021D_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1036M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1039M_0_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1031M_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1041M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1042M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1050M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1060M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1056M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=int64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1069M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1075J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1074M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
